date,temperature_2m,weather_code
2024-02-22 02:00:00-03:00,23.76,3.0
2024-02-22 03:00:00-03:00,24.01,3.0
2024-02-22 04:00:00-03:00,23.81,3.0
2024-02-22 05:00:00-03:00,24.06,3.0
2024-02-22 06:00:00-03:00,24.11,3.0
2024-02-22 07:00:00-03:00,25.16,3.0
2024-02-22 08:00:00-03:00,26.31,3.0
2024-02-22 09:00:00-03:00,27.26,3.0
2024-02-22 10:00:00-03:00,28.61,1.0
2024-02-22 11:00:00-03:00,29.51,3.0
2024-02-22 12:00:00-03:00,30.21,2.0
2024-02-22 13:00:00-03:00,30.91,3.0
2024-02-22 14:00:00-03:00,30.66,3.0
2024-02-22 15:00:00-03:00,31.11,3.0
2024-02-22 16:00:00-03:00,31.36,3.0
2024-02-22 17:00:00-03:00,30.96,3.0
2024-02-22 18:00:00-03:00,30.11,3.0
2024-02-22 19:00:00-03:00,28.71,3.0
2024-02-22 20:00:00-03:00,27.76,3.0
2024-02-22 21:00:00-03:00,26.96,3.0
2024-02-22 22:00:00-03:00,27.01,3.0
2024-02-22 23:00:00-03:00,26.41,3.0
2024-02-23 00:00:00-03:00,25.91,3.0
2024-02-23 01:00:00-03:00,26.01,3.0
2024-02-23 02:00:00-03:00,26.01,3.0
2024-02-23 03:00:00-03:00,25.66,3.0
2024-02-23 04:00:00-03:00,25.91,3.0
2024-02-23 05:00:00-03:00,25.66,3.0
2024-02-23 06:00:00-03:00,25.66,3.0
2024-02-23 07:00:00-03:00,26.31,3.0
2024-02-23 08:00:00-03:00,27.61,3.0
2024-02-23 09:00:00-03:00,28.16,3.0
2024-02-23 10:00:00-03:00,30.41,3.0
2024-02-23 11:00:00-03:00,31.21,2.0
2024-02-23 12:00:00-03:00,31.41,3.0
2024-02-23 13:00:00-03:00,31.86,3.0
2024-02-23 14:00:00-03:00,31.56,3.0
2024-02-23 15:00:00-03:00,31.36,3.0
2024-02-23 16:00:00-03:00,30.41,3.0
2024-02-23 17:00:00-03:00,29.81,3.0
2024-02-23 18:00:00-03:00,29.31,3.0
2024-02-23 19:00:00-03:00,28.41,3.0
2024-02-23 20:00:00-03:00,28.36,3.0
2024-02-23 21:00:00-03:00,27.86,3.0
2024-02-23 22:00:00-03:00,27.86,3.0
2024-02-23 23:00:00-03:00,27.26,3.0
2024-02-24 00:00:00-03:00,26.96,3.0
2024-02-24 01:00:00-03:00,27.06,3.0
2024-02-24 02:00:00-03:00,26.96,3.0
2024-02-24 03:00:00-03:00,26.31,3.0
2024-02-24 04:00:00-03:00,25.56,3.0
2024-02-24 05:00:00-03:00,25.81,3.0
2024-02-24 06:00:00-03:00,26.01,3.0
2024-02-24 07:00:00-03:00,27.61,3.0
2024-02-24 08:00:00-03:00,28.76,3.0
2024-02-24 09:00:00-03:00,29.86,3.0
2024-02-24 10:00:00-03:00,32.11,3.0
2024-02-24 11:00:00-03:00,33.21,3.0
2024-02-24 12:00:00-03:00,34.11,3.0
2024-02-24 13:00:00-03:00,34.91,3.0
2024-02-24 14:00:00-03:00,34.91,3.0
2024-02-24 15:00:00-03:00,32.01,61.0
2024-02-24 16:00:00-03:00,32.01,3.0
2024-02-24 17:00:00-03:00,30.41,1.0
2024-02-24 18:00:00-03:00,29.51,2.0
2024-02-24 19:00:00-03:00,28.31,0.0
2024-02-24 20:00:00-03:00,27.71,0.0
2024-02-24 21:00:00-03:00,27.26,0.0
2024-02-24 22:00:00-03:00,28.01,0.0
2024-02-24 23:00:00-03:00,27.06,0.0
2024-02-25 00:00:00-03:00,26.46,0.0
2024-02-25 01:00:00-03:00,25.96,0.0
2024-02-25 02:00:00-03:00,25.51,0.0
2024-02-25 03:00:00-03:00,25.26,1.0
2024-02-25 04:00:00-03:00,25.61,3.0
2024-02-25 05:00:00-03:00,25.96,1.0
2024-02-25 06:00:00-03:00,25.16,3.0
2024-02-25 07:00:00-03:00,27.26,3.0
2024-02-25 08:00:00-03:00,28.81,3.0
2024-02-25 09:00:00-03:00,29.86,51.0
2024-02-25 10:00:00-03:00,30.81,3.0
2024-02-25 11:00:00-03:00,31.46,3.0
2024-02-25 12:00:00-03:00,31.96,51.0
2024-02-25 13:00:00-03:00,32.01,51.0
2024-02-25 14:00:00-03:00,31.41,1.0
2024-02-25 15:00:00-03:00,30.56,1.0
2024-02-25 16:00:00-03:00,29.66,3.0
2024-02-25 17:00:00-03:00,29.06,3.0
2024-02-25 18:00:00-03:00,28.41,3.0
2024-02-25 19:00:00-03:00,27.71,2.0
2024-02-25 20:00:00-03:00,27.21,3.0
2024-02-25 21:00:00-03:00,26.31,51.0
2024-02-25 22:00:00-03:00,26.11,53.0
2024-02-25 23:00:00-03:00,26.01,51.0
2024-02-26 00:00:00-03:00,25.61,51.0
2024-02-26 01:00:00-03:00,25.36,51.0
2024-02-26 02:00:00-03:00,25.16,51.0
2024-02-26 03:00:00-03:00,25.01,51.0
2024-02-26 04:00:00-03:00,24.86,3.0
2024-02-26 05:00:00-03:00,24.56,3.0
2024-02-26 06:00:00-03:00,24.71,3.0
2024-02-26 07:00:00-03:00,25.46,51.0
2024-02-26 08:00:00-03:00,26.41,51.0
2024-02-26 09:00:00-03:00,27.46,3.0
2024-02-26 10:00:00-03:00,28.96,51.0
2024-02-26 11:00:00-03:00,29.56,53.0
2024-02-26 12:00:00-03:00,29.91,51.0
2024-02-26 13:00:00-03:00,29.46,51.0
2024-02-26 14:00:00-03:00,29.21,51.0
2024-02-26 15:00:00-03:00,29.16,3.0
2024-02-26 16:00:00-03:00,28.41,51.0
2024-02-26 17:00:00-03:00,27.61,51.0
2024-02-26 18:00:00-03:00,26.86,3.0
2024-02-26 19:00:00-03:00,26.06,1.0
2024-02-26 20:00:00-03:00,25.81,2.0
2024-02-26 21:00:00-03:00,25.81,3.0
2024-02-26 22:00:00-03:00,25.46,1.0
2024-02-26 23:00:00-03:00,25.21,1.0
2024-02-27 00:00:00-03:00,24.96,1.0
2024-02-27 01:00:00-03:00,24.86,1.0
2024-02-27 02:00:00-03:00,24.76,1.0
2024-02-27 03:00:00-03:00,24.56,1.0
2024-02-27 04:00:00-03:00,24.41,1.0
2024-02-27 05:00:00-03:00,24.26,1.0
2024-02-27 06:00:00-03:00,24.06,3.0
2024-02-27 07:00:00-03:00,25.31,3.0
2024-02-27 08:00:00-03:00,26.36,3.0
2024-02-27 09:00:00-03:00,27.56,1.0
2024-02-27 10:00:00-03:00,29.36,51.0
2024-02-27 11:00:00-03:00,30.61,51.0
2024-02-27 12:00:00-03:00,31.11,51.0
2024-02-27 13:00:00-03:00,31.16,1.0
2024-02-27 14:00:00-03:00,31.16,51.0
2024-02-27 15:00:00-03:00,30.86,0.0
2024-02-27 16:00:00-03:00,30.11,1.0
2024-02-27 17:00:00-03:00,29.36,3.0
2024-02-27 18:00:00-03:00,28.66,3.0
2024-02-27 19:00:00-03:00,28.36,3.0
2024-02-27 20:00:00-03:00,27.86,3.0
2024-02-27 21:00:00-03:00,27.26,3.0
2024-02-27 22:00:00-03:00,26.86,3.0
2024-02-27 23:00:00-03:00,26.96,3.0
2024-02-28 00:00:00-03:00,26.36,3.0
2024-02-28 01:00:00-03:00,25.51,3.0
2024-02-28 02:00:00-03:00,25.21,3.0
2024-02-28 03:00:00-03:00,24.96,3.0
2024-02-28 04:00:00-03:00,25.16,3.0
2024-02-28 05:00:00-03:00,25.46,3.0
2024-02-28 06:00:00-03:00,25.86,3.0
2024-02-28 07:00:00-03:00,27.46,3.0
2024-02-28 08:00:00-03:00,30.06,3.0
2024-02-28 09:00:00-03:00,32.16,3.0
2024-02-28 10:00:00-03:00,33.51,3.0
2024-02-28 11:00:00-03:00,34.31,3.0
2024-02-28 12:00:00-03:00,34.76,3.0
2024-02-28 13:00:00-03:00,34.71,3.0
2024-02-28 14:00:00-03:00,33.71,3.0
2024-02-28 15:00:00-03:00,32.86,3.0
2024-02-28 16:00:00-03:00,31.81,3.0
2024-02-28 17:00:00-03:00,30.66,3.0
2024-02-28 18:00:00-03:00,29.56,3.0
2024-02-28 19:00:00-03:00,28.66,3.0
2024-02-28 20:00:00-03:00,28.11,3.0
2024-02-28 21:00:00-03:00,27.51,3.0
2024-02-28 22:00:00-03:00,27.06,3.0
2024-02-28 23:00:00-03:00,26.86,2.0
2024-02-29 00:00:00-03:00,26.56,3.0
2024-02-29 01:00:00-03:00,26.46,3.0
2024-02-29 02:00:00-03:00,26.16,3.0
2024-02-29 03:00:00-03:00,25.86,3.0
2024-02-29 04:00:00-03:00,25.71,3.0
2024-02-29 05:00:00-03:00,25.31,3.0
2024-02-29 06:00:00-03:00,25.11,3.0
2024-02-29 07:00:00-03:00,26.91,51.0
2024-02-29 08:00:00-03:00,28.71,51.0
2024-02-29 09:00:00-03:00,29.96,3.0
2024-02-29 10:00:00-03:00,31.16,51.0
2024-02-29 11:00:00-03:00,31.81,3.0
2024-02-29 12:00:00-03:00,32.21,3.0
2024-02-29 13:00:00-03:00,31.76,51.0
2024-02-29 14:00:00-03:00,31.71,51.0
2024-02-29 15:00:00-03:00,31.56,51.0
2024-02-29 16:00:00-03:00,30.46,2.0
2024-02-29 17:00:00-03:00,29.31,3.0
2024-02-29 18:00:00-03:00,28.26,51.0
2024-02-29 19:00:00-03:00,27.51,51.0
2024-02-29 20:00:00-03:00,26.96,53.0
2024-02-29 21:00:00-03:00,26.46,51.0
2024-02-29 22:00:00-03:00,26.96,3.0
2024-02-29 23:00:00-03:00,26.66,1.0
2024-03-01 00:00:00-03:00,26.46,0.0
2024-03-01 01:00:00-03:00,26.21,0.0
2024-03-01 02:00:00-03:00,26.11,0.0
2024-03-01 03:00:00-03:00,25.81,0.0
2024-03-01 04:00:00-03:00,25.66,0.0
2024-03-01 05:00:00-03:00,25.41,0.0
2024-03-01 06:00:00-03:00,25.61,1.0
2024-03-01 07:00:00-03:00,26.36,1.0
2024-03-01 08:00:00-03:00,27.36,1.0
2024-03-01 09:00:00-03:00,28.66,51.0
2024-03-01 10:00:00-03:00,30.56,51.0
2024-03-01 11:00:00-03:00,31.56,51.0
2024-03-01 12:00:00-03:00,30.96,61.0
2024-03-01 13:00:00-03:00,29.56,63.0
2024-03-01 14:00:00-03:00,28.66,3.0
2024-03-01 15:00:00-03:00,27.81,51.0
2024-03-01 16:00:00-03:00,27.21,51.0
2024-03-01 17:00:00-03:00,26.36,53.0
2024-03-01 18:00:00-03:00,25.81,53.0
2024-03-01 19:00:00-03:00,25.51,53.0
2024-03-01 20:00:00-03:00,25.26,53.0
2024-03-01 21:00:00-03:00,25.11,51.0
2024-03-01 22:00:00-03:00,25.11,51.0
2024-03-01 23:00:00-03:00,24.76,1.0
2024-03-02 00:00:00-03:00,24.16,51.0
2024-03-02 01:00:00-03:00,23.56,51.0
2024-03-02 02:00:00-03:00,23.31,51.0
2024-03-02 03:00:00-03:00,23.26,3.0
2024-03-02 04:00:00-03:00,23.16,3.0
2024-03-02 05:00:00-03:00,23.41,51.0
2024-03-02 06:00:00-03:00,23.06,51.0
2024-03-02 07:00:00-03:00,24.21,51.0
2024-03-02 08:00:00-03:00,25.56,51.0
2024-03-02 09:00:00-03:00,26.96,1.0
2024-03-02 10:00:00-03:00,27.51,51.0
2024-03-02 11:00:00-03:00,28.36,1.0
2024-03-02 12:00:00-03:00,28.91,0.0
2024-03-02 13:00:00-03:00,28.86,0.0
2024-03-02 14:00:00-03:00,28.41,0.0
2024-03-02 15:00:00-03:00,28.11,0.0
2024-03-02 16:00:00-03:00,27.46,0.0
2024-03-02 17:00:00-03:00,26.71,0.0
2024-03-02 18:00:00-03:00,25.71,0.0
2024-03-02 19:00:00-03:00,25.06,0.0
2024-03-02 20:00:00-03:00,24.61,0.0
2024-03-02 21:00:00-03:00,23.71,0.0
2024-03-02 22:00:00-03:00,23.76,0.0
2024-03-02 23:00:00-03:00,23.66,0.0
2024-03-03 00:00:00-03:00,24.11,0.0
2024-03-03 01:00:00-03:00,24.81,0.0
2024-03-03 02:00:00-03:00,24.46,0.0
2024-03-03 03:00:00-03:00,23.91,0.0
2024-03-03 04:00:00-03:00,23.06,0.0
2024-03-03 05:00:00-03:00,21.46,0.0
2024-03-03 06:00:00-03:00,22.06,0.0
2024-03-03 07:00:00-03:00,23.31,0.0
2024-03-03 08:00:00-03:00,24.76,0.0
2024-03-03 09:00:00-03:00,25.96,0.0
2024-03-03 10:00:00-03:00,27.51,0.0
2024-03-03 11:00:00-03:00,28.66,0.0
2024-03-03 12:00:00-03:00,29.96,0.0
2024-03-03 13:00:00-03:00,31.16,0.0
2024-03-03 14:00:00-03:00,31.31,0.0
2024-03-03 15:00:00-03:00,30.01,0.0
2024-03-03 16:00:00-03:00,29.11,0.0
2024-03-03 17:00:00-03:00,27.91,0.0
2024-03-03 18:00:00-03:00,26.36,0.0
2024-03-03 19:00:00-03:00,25.56,0.0
2024-03-03 20:00:00-03:00,25.41,0.0
2024-03-03 21:00:00-03:00,24.86,0.0
2024-03-03 22:00:00-03:00,24.66,0.0
2024-03-03 23:00:00-03:00,23.91,0.0
2024-03-04 00:00:00-03:00,23.21,0.0
2024-03-04 01:00:00-03:00,22.91,0.0
2024-03-04 02:00:00-03:00,22.01,0.0
2024-03-04 03:00:00-03:00,23.41,0.0
2024-03-04 04:00:00-03:00,22.61,0.0
2024-03-04 05:00:00-03:00,22.66,0.0
2024-03-04 06:00:00-03:00,20.81,0.0
2024-03-04 07:00:00-03:00,23.26,0.0
2024-03-04 08:00:00-03:00,25.51,0.0
2024-03-04 09:00:00-03:00,27.51,0.0
2024-03-04 10:00:00-03:00,29.46,0.0
2024-03-04 11:00:00-03:00,31.51,0.0
2024-03-04 12:00:00-03:00,33.36,0.0
2024-03-04 13:00:00-03:00,34.46,0.0
2024-03-04 14:00:00-03:00,34.66,0.0
2024-03-04 15:00:00-03:00,33.01,0.0
2024-03-04 16:00:00-03:00,31.46,0.0
2024-03-04 17:00:00-03:00,30.06,0.0
2024-03-04 18:00:00-03:00,28.41,0.0
2024-03-04 19:00:00-03:00,27.11,0.0
2024-03-04 20:00:00-03:00,26.61,0.0
2024-03-04 21:00:00-03:00,26.31,0.0
2024-03-04 22:00:00-03:00,25.71,0.0
2024-03-04 23:00:00-03:00,24.81,0.0
2024-03-05 00:00:00-03:00,24.11,0.0
2024-03-05 01:00:00-03:00,23.91,0.0
2024-03-05 02:00:00-03:00,24.06,0.0
2024-03-05 03:00:00-03:00,23.16,0.0
2024-03-05 04:00:00-03:00,22.86,0.0
2024-03-05 05:00:00-03:00,22.91,0.0
2024-03-05 06:00:00-03:00,22.81,0.0
2024-03-05 07:00:00-03:00,25.21,0.0
2024-03-05 08:00:00-03:00,27.41,1.0
2024-03-05 09:00:00-03:00,29.46,1.0
2024-03-05 10:00:00-03:00,32.11,0.0
2024-03-05 11:00:00-03:00,34.06,1.0
2024-03-05 12:00:00-03:00,35.31,1.0
2024-03-05 13:00:00-03:00,35.11,1.0
2024-03-05 14:00:00-03:00,33.36,51.0
2024-03-05 15:00:00-03:00,32.91,51.0
2024-03-05 16:00:00-03:00,31.96,3.0
2024-03-05 17:00:00-03:00,31.06,3.0
2024-03-05 18:00:00-03:00,30.01,3.0
2024-03-05 19:00:00-03:00,27.06,55.0
2024-03-05 20:00:00-03:00,26.21,53.0
2024-03-05 21:00:00-03:00,25.36,61.0
2024-03-05 22:00:00-03:00,24.81,61.0
2024-03-05 23:00:00-03:00,24.61,65.0
2024-03-06 00:00:00-03:00,24.56,65.0
2024-03-06 01:00:00-03:00,24.66,63.0
2024-03-06 02:00:00-03:00,24.66,55.0
2024-03-06 03:00:00-03:00,24.56,55.0
2024-03-06 04:00:00-03:00,24.51,53.0
2024-03-06 05:00:00-03:00,24.51,51.0
2024-03-06 06:00:00-03:00,24.71,51.0
2024-03-06 07:00:00-03:00,24.81,51.0
2024-03-06 08:00:00-03:00,25.66,51.0
2024-03-06 09:00:00-03:00,26.46,51.0
2024-03-06 10:00:00-03:00,26.71,53.0
2024-03-06 11:00:00-03:00,28.16,51.0
2024-03-06 12:00:00-03:00,28.46,55.0
2024-03-06 13:00:00-03:00,28.46,51.0
2024-03-06 14:00:00-03:00,28.46,51.0
2024-03-06 15:00:00-03:00,27.51,53.0
2024-03-06 16:00:00-03:00,27.01,61.0
2024-03-06 17:00:00-03:00,26.01,65.0
2024-03-06 18:00:00-03:00,25.61,55.0
2024-03-06 19:00:00-03:00,25.11,61.0
2024-03-06 20:00:00-03:00,24.91,53.0
2024-03-06 21:00:00-03:00,24.91,51.0
2024-03-06 22:00:00-03:00,24.66,61.0
2024-03-06 23:00:00-03:00,24.56,61.0
2024-03-07 00:00:00-03:00,24.61,53.0
2024-03-07 01:00:00-03:00,24.66,51.0
2024-03-07 02:00:00-03:00,24.51,51.0
2024-03-07 03:00:00-03:00,24.66,53.0
2024-03-07 04:00:00-03:00,24.66,53.0
2024-03-07 05:00:00-03:00,24.66,51.0
2024-03-07 06:00:00-03:00,24.36,51.0
2024-03-07 07:00:00-03:00,25.21,3.0
2024-03-07 08:00:00-03:00,25.86,51.0
2024-03-07 09:00:00-03:00,26.91,1.0
2024-03-07 10:00:00-03:00,27.76,51.0
2024-03-07 11:00:00-03:00,27.61,51.0
2024-03-07 12:00:00-03:00,28.31,51.0
2024-03-07 13:00:00-03:00,28.21,53.0
2024-03-07 14:00:00-03:00,28.81,51.0
2024-03-07 15:00:00-03:00,28.26,51.0
2024-03-07 16:00:00-03:00,27.81,51.0
2024-03-07 17:00:00-03:00,27.01,51.0
2024-03-07 18:00:00-03:00,26.16,51.0
2024-03-07 19:00:00-03:00,25.71,51.0
2024-03-07 20:00:00-03:00,25.61,51.0
2024-03-07 21:00:00-03:00,25.36,51.0
2024-03-07 22:00:00-03:00,25.61,51.0
2024-03-07 23:00:00-03:00,25.26,51.0
2024-03-08 00:00:00-03:00,25.21,51.0
2024-03-08 01:00:00-03:00,25.21,2.0
2024-03-08 02:00:00-03:00,24.86,3.0
2024-03-08 03:00:00-03:00,24.81,2.0
2024-03-08 04:00:00-03:00,24.81,1.0
2024-03-08 05:00:00-03:00,24.46,0.0
2024-03-08 06:00:00-03:00,24.36,1.0
2024-03-08 07:00:00-03:00,25.41,51.0
2024-03-08 08:00:00-03:00,26.26,51.0
2024-03-08 09:00:00-03:00,27.11,51.0
2024-03-08 10:00:00-03:00,28.31,3.0
2024-03-08 11:00:00-03:00,27.91,53.0
2024-03-08 12:00:00-03:00,28.36,51.0
2024-03-08 13:00:00-03:00,28.51,51.0
2024-03-08 14:00:00-03:00,28.26,1.0
2024-03-08 15:00:00-03:00,27.96,1.0
2024-03-08 16:00:00-03:00,27.86,2.0
2024-03-08 17:00:00-03:00,27.16,51.0
2024-03-08 18:00:00-03:00,26.41,1.0
2024-03-08 19:00:00-03:00,26.21,3.0
2024-03-08 20:00:00-03:00,26.11,3.0
2024-03-08 21:00:00-03:00,25.86,3.0
2024-03-08 22:00:00-03:00,25.91,3.0
2024-03-08 23:00:00-03:00,25.66,3.0
2024-03-09 00:00:00-03:00,25.51,3.0
2024-03-09 01:00:00-03:00,25.36,3.0
2024-03-09 02:00:00-03:00,25.06,3.0
2024-03-09 03:00:00-03:00,25.01,51.0
2024-03-09 04:00:00-03:00,24.36,51.0
2024-03-09 05:00:00-03:00,24.11,3.0
2024-03-09 06:00:00-03:00,24.46,3.0
2024-03-09 07:00:00-03:00,25.31,3.0
2024-03-09 08:00:00-03:00,26.16,3.0
2024-03-09 09:00:00-03:00,27.31,3.0
2024-03-09 10:00:00-03:00,29.06,3.0
2024-03-09 11:00:00-03:00,30.41,3.0
2024-03-09 12:00:00-03:00,31.56,51.0
2024-03-09 13:00:00-03:00,31.81,51.0
2024-03-09 14:00:00-03:00,31.76,3.0
2024-03-09 15:00:00-03:00,31.11,3.0
2024-03-09 16:00:00-03:00,30.96,3.0
2024-03-09 17:00:00-03:00,30.96,3.0
2024-03-09 18:00:00-03:00,29.86,3.0
2024-03-09 19:00:00-03:00,28.66,1.0
2024-03-09 20:00:00-03:00,27.71,3.0
2024-03-09 21:00:00-03:00,27.41,3.0
2024-03-09 22:00:00-03:00,27.51,51.0
2024-03-09 23:00:00-03:00,26.66,51.0
2024-03-10 00:00:00-03:00,26.51,51.0
2024-03-10 01:00:00-03:00,26.16,51.0
2024-03-10 02:00:00-03:00,25.91,3.0
2024-03-10 03:00:00-03:00,25.71,3.0
2024-03-10 04:00:00-03:00,25.71,3.0
2024-03-10 05:00:00-03:00,25.66,3.0
2024-03-10 06:00:00-03:00,25.66,3.0
2024-03-10 07:00:00-03:00,27.36,2.0
2024-03-10 08:00:00-03:00,30.01,2.0
2024-03-10 09:00:00-03:00,31.16,0.0
2024-03-10 10:00:00-03:00,29.36,63.0
2024-03-10 11:00:00-03:00,29.56,51.0
2024-03-10 12:00:00-03:00,29.71,51.0
2024-03-10 13:00:00-03:00,29.91,51.0
2024-03-10 14:00:00-03:00,30.51,51.0
2024-03-10 15:00:00-03:00,29.81,51.0
2024-03-10 16:00:00-03:00,29.61,51.0
2024-03-10 17:00:00-03:00,28.76,51.0
2024-03-10 18:00:00-03:00,27.61,51.0
2024-03-10 19:00:00-03:00,26.46,51.0
2024-03-10 20:00:00-03:00,26.21,51.0
2024-03-10 21:00:00-03:00,25.81,51.0
2024-03-10 22:00:00-03:00,25.31,51.0
2024-03-10 23:00:00-03:00,25.16,3.0
2024-03-11 00:00:00-03:00,24.61,0.0
2024-03-11 01:00:00-03:00,24.06,1.0
2024-03-11 02:00:00-03:00,23.71,3.0
2024-03-11 03:00:00-03:00,23.86,3.0
2024-03-11 04:00:00-03:00,24.11,3.0
2024-03-11 05:00:00-03:00,24.41,51.0
2024-03-11 06:00:00-03:00,24.36,51.0
2024-03-11 07:00:00-03:00,25.21,1.0
2024-03-11 08:00:00-03:00,26.16,51.0
2024-03-11 09:00:00-03:00,27.26,51.0
2024-03-11 10:00:00-03:00,28.01,51.0
2024-03-11 11:00:00-03:00,28.71,51.0
2024-03-11 12:00:00-03:00,29.16,51.0
2024-03-11 13:00:00-03:00,29.21,51.0
2024-03-11 14:00:00-03:00,29.16,0.0
2024-03-11 15:00:00-03:00,28.81,1.0
2024-03-11 16:00:00-03:00,28.01,1.0
2024-03-11 17:00:00-03:00,27.01,1.0
2024-03-11 18:00:00-03:00,26.06,1.0
2024-03-11 19:00:00-03:00,25.36,1.0
2024-03-11 20:00:00-03:00,25.01,2.0
2024-03-11 21:00:00-03:00,24.41,51.0
2024-03-11 22:00:00-03:00,24.36,51.0
2024-03-11 23:00:00-03:00,23.96,0.0
2024-03-12 00:00:00-03:00,23.26,0.0
2024-03-12 01:00:00-03:00,22.91,0.0
2024-03-12 02:00:00-03:00,22.46,0.0
2024-03-12 03:00:00-03:00,22.11,1.0
2024-03-12 04:00:00-03:00,22.16,2.0
2024-03-12 05:00:00-03:00,22.06,1.0
2024-03-12 06:00:00-03:00,22.21,3.0
2024-03-12 07:00:00-03:00,23.31,1.0
2024-03-12 08:00:00-03:00,25.01,1.0
2024-03-12 09:00:00-03:00,26.46,51.0
2024-03-12 10:00:00-03:00,27.46,51.0
2024-03-12 11:00:00-03:00,27.71,51.0
2024-03-12 12:00:00-03:00,28.11,51.0
2024-03-12 13:00:00-03:00,28.26,2.0
2024-03-12 14:00:00-03:00,27.61,1.0
2024-03-12 15:00:00-03:00,27.06,1.0
2024-03-12 16:00:00-03:00,26.76,1.0
2024-03-12 17:00:00-03:00,26.11,1.0
2024-03-12 18:00:00-03:00,25.16,1.0
2024-03-12 19:00:00-03:00,24.81,3.0
2024-03-12 20:00:00-03:00,24.71,1.0
2024-03-12 21:00:00-03:00,24.21,0.0
2024-03-12 22:00:00-03:00,23.81,1.0
2024-03-12 23:00:00-03:00,23.41,1.0
2024-03-13 00:00:00-03:00,23.41,0.0
2024-03-13 01:00:00-03:00,23.46,1.0
2024-03-13 02:00:00-03:00,23.31,2.0
2024-03-13 03:00:00-03:00,23.26,3.0
2024-03-13 04:00:00-03:00,23.31,1.0
2024-03-13 05:00:00-03:00,23.41,3.0
2024-03-13 06:00:00-03:00,22.86,3.0
2024-03-13 07:00:00-03:00,24.26,3.0
2024-03-13 08:00:00-03:00,25.36,3.0
2024-03-13 09:00:00-03:00,26.51,3.0
2024-03-13 10:00:00-03:00,27.26,51.0
2024-03-13 11:00:00-03:00,28.66,3.0
2024-03-13 12:00:00-03:00,29.11,2.0
2024-03-13 13:00:00-03:00,29.36,2.0
2024-03-13 14:00:00-03:00,28.61,2.0
2024-03-13 15:00:00-03:00,28.71,1.0
2024-03-13 16:00:00-03:00,28.16,0.0
2024-03-13 17:00:00-03:00,26.91,0.0
2024-03-13 18:00:00-03:00,25.71,2.0
2024-03-13 19:00:00-03:00,24.91,2.0
2024-03-13 20:00:00-03:00,24.46,2.0
2024-03-13 21:00:00-03:00,24.21,2.0
2024-03-13 22:00:00-03:00,24.36,3.0
2024-03-13 23:00:00-03:00,23.61,3.0
2024-03-14 00:00:00-03:00,23.86,3.0
2024-03-14 01:00:00-03:00,23.56,3.0
2024-03-14 02:00:00-03:00,23.26,3.0
2024-03-14 03:00:00-03:00,23.06,3.0
2024-03-14 04:00:00-03:00,22.11,0.0
2024-03-14 05:00:00-03:00,21.56,3.0
2024-03-14 06:00:00-03:00,22.46,1.0
2024-03-14 07:00:00-03:00,23.21,1.0
2024-03-14 08:00:00-03:00,24.56,0.0
2024-03-14 09:00:00-03:00,26.16,0.0
2024-03-14 10:00:00-03:00,28.41,0.0
2024-03-14 11:00:00-03:00,29.86,0.0
2024-03-14 12:00:00-03:00,31.21,0.0
2024-03-14 13:00:00-03:00,31.96,0.0
2024-03-14 14:00:00-03:00,31.86,3.0
2024-03-14 15:00:00-03:00,30.96,2.0
2024-03-14 16:00:00-03:00,30.06,2.0
2024-03-14 17:00:00-03:00,28.61,0.0
2024-03-14 18:00:00-03:00,27.01,0.0
2024-03-14 19:00:00-03:00,26.16,0.0
2024-03-14 20:00:00-03:00,25.76,0.0
2024-03-14 21:00:00-03:00,25.36,0.0
2024-03-14 22:00:00-03:00,25.06,0.0
2024-03-14 23:00:00-03:00,24.56,1.0
2024-03-15 00:00:00-03:00,24.06,1.0
2024-03-15 01:00:00-03:00,23.61,0.0
2024-03-15 02:00:00-03:00,22.96,0.0
2024-03-15 03:00:00-03:00,22.61,0.0
2024-03-15 04:00:00-03:00,22.31,3.0
2024-03-15 05:00:00-03:00,22.66,3.0
2024-03-15 06:00:00-03:00,22.61,3.0
2024-03-15 07:00:00-03:00,23.16,3.0
2024-03-15 08:00:00-03:00,24.71,3.0
2024-03-15 09:00:00-03:00,27.16,1.0
2024-03-15 10:00:00-03:00,29.86,2.0
2024-03-15 11:00:00-03:00,32.06,3.0
2024-03-15 12:00:00-03:00,33.96,3.0
2024-03-15 13:00:00-03:00,35.06,3.0
2024-03-15 14:00:00-03:00,35.36,1.0
2024-03-15 15:00:00-03:00,34.51,0.0
2024-03-15 16:00:00-03:00,32.36,1.0
2024-03-15 17:00:00-03:00,30.91,1.0
2024-03-15 18:00:00-03:00,29.41,0.0
2024-03-15 19:00:00-03:00,28.06,0.0
2024-03-15 20:00:00-03:00,27.31,0.0
2024-03-15 21:00:00-03:00,26.71,2.0
2024-03-15 22:00:00-03:00,26.51,3.0
2024-03-15 23:00:00-03:00,26.56,3.0
2024-03-16 00:00:00-03:00,25.76,3.0
2024-03-16 01:00:00-03:00,24.96,1.0
2024-03-16 02:00:00-03:00,24.41,3.0
2024-03-16 03:00:00-03:00,24.21,1.0
2024-03-16 04:00:00-03:00,24.11,0.0
2024-03-16 05:00:00-03:00,23.86,0.0
2024-03-16 06:00:00-03:00,23.61,1.0
2024-03-16 07:00:00-03:00,25.91,2.0
2024-03-16 08:00:00-03:00,28.21,3.0
