date,temperature_2m,weather_code
2024-01-01 00:00:00-03:00,23.559,3.0
2024-01-01 01:00:00-03:00,23.309,3.0
2024-01-01 02:00:00-03:00,23.109,3.0
2024-01-01 03:00:00-03:00,22.909,3.0
2024-01-01 04:00:00-03:00,22.109,3.0
2024-01-01 05:00:00-03:00,21.959,2.0
2024-01-01 06:00:00-03:00,23.009,3.0
2024-01-01 07:00:00-03:00,24.109,3.0
2024-01-01 08:00:00-03:00,25.209,3.0
2024-01-01 09:00:00-03:00,25.609,3.0
2024-01-01 10:00:00-03:00,27.359,3.0
2024-01-01 11:00:00-03:00,26.859,3.0
2024-01-01 12:00:00-03:00,26.809,3.0
2024-01-01 13:00:00-03:00,26.959,3.0
2024-01-01 14:00:00-03:00,27.359,3.0
2024-01-01 15:00:00-03:00,27.009,51.0
2024-01-01 16:00:00-03:00,26.859,51.0
2024-01-01 17:00:00-03:00,26.459,3.0
2024-01-01 18:00:00-03:00,26.109,3.0
2024-01-01 19:00:00-03:00,25.209,3.0
2024-01-01 20:00:00-03:00,24.809,3.0
2024-01-01 21:00:00-03:00,24.409,0.0
2024-01-01 22:00:00-03:00,23.959,0.0
2024-01-01 23:00:00-03:00,23.159,1.0
2024-01-02 00:00:00-03:00,23.309,3.0
2024-01-02 01:00:00-03:00,23.659,3.0
2024-01-02 02:00:00-03:00,23.659,3.0
2024-01-02 03:00:00-03:00,23.559,3.0
2024-01-02 04:00:00-03:00,23.459,3.0
2024-01-02 05:00:00-03:00,23.459,3.0
2024-01-02 06:00:00-03:00,23.509,3.0
2024-01-02 07:00:00-03:00,23.809,3.0
2024-01-02 08:00:00-03:00,24.809,3.0
2024-01-02 09:00:00-03:00,26.809,2.0
2024-01-02 10:00:00-03:00,27.259,3.0
2024-01-02 11:00:00-03:00,28.009,3.0
2024-01-02 12:00:00-03:00,29.309,3.0
2024-01-02 13:00:00-03:00,29.109,3.0
2024-01-02 14:00:00-03:00,29.309,3.0
2024-01-02 15:00:00-03:00,29.759,1.0
2024-01-02 16:00:00-03:00,29.159,2.0
2024-01-02 17:00:00-03:00,28.359,51.0
2024-01-02 18:00:00-03:00,26.959,2.0
2024-01-02 19:00:00-03:00,25.859,2.0
2024-01-02 20:00:00-03:00,25.459,2.0
2024-01-02 21:00:00-03:00,25.159,51.0
2024-01-02 22:00:00-03:00,25.059,51.0
2024-01-02 23:00:00-03:00,24.909,51.0
2024-01-03 00:00:00-03:00,24.609,53.0
2024-01-03 01:00:00-03:00,24.109,51.0
2024-01-03 02:00:00-03:00,23.659,51.0
2024-01-03 03:00:00-03:00,23.709,51.0
2024-01-03 04:00:00-03:00,23.159,3.0
2024-01-03 05:00:00-03:00,23.359,3.0
2024-01-03 06:00:00-03:00,23.659,3.0
2024-01-03 07:00:00-03:00,24.009,51.0
2024-01-03 08:00:00-03:00,24.659,51.0
2024-01-03 09:00:00-03:00,26.559,51.0
2024-01-03 10:00:00-03:00,26.909,53.0
2024-01-03 11:00:00-03:00,27.109,51.0
2024-01-03 12:00:00-03:00,28.659,51.0
2024-01-03 13:00:00-03:00,29.309,51.0
2024-01-03 14:00:00-03:00,28.909,51.0
2024-01-03 15:00:00-03:00,27.759,53.0
2024-01-03 16:00:00-03:00,28.209,51.0
2024-01-03 17:00:00-03:00,28.209,3.0
2024-01-03 18:00:00-03:00,27.759,3.0
2024-01-03 19:00:00-03:00,27.209,3.0
2024-01-03 20:00:00-03:00,25.809,63.0
2024-01-03 21:00:00-03:00,24.809,51.0
2024-01-03 22:00:00-03:00,24.759,63.0
2024-01-03 23:00:00-03:00,24.659,53.0
2024-01-04 00:00:00-03:00,24.459,55.0
2024-01-04 01:00:00-03:00,24.259,53.0
2024-01-04 02:00:00-03:00,24.159,51.0
2024-01-04 03:00:00-03:00,24.059,51.0
2024-01-04 04:00:00-03:00,24.009,53.0
2024-01-04 05:00:00-03:00,24.009,61.0
2024-01-04 06:00:00-03:00,24.059,51.0
2024-01-04 07:00:00-03:00,24.309,53.0
2024-01-04 08:00:00-03:00,24.609,55.0
2024-01-04 09:00:00-03:00,25.009,61.0
2024-01-04 10:00:00-03:00,25.259,51.0
2024-01-04 11:00:00-03:00,27.309,3.0
2024-01-04 12:00:00-03:00,28.959,51.0
2024-01-04 13:00:00-03:00,29.259,51.0
2024-01-04 14:00:00-03:00,26.609,63.0
2024-01-04 15:00:00-03:00,26.859,51.0
2024-01-04 16:00:00-03:00,26.509,51.0
2024-01-04 17:00:00-03:00,25.959,51.0
2024-01-04 18:00:00-03:00,25.309,51.0
2024-01-04 19:00:00-03:00,24.559,51.0
2024-01-04 20:00:00-03:00,24.559,51.0
2024-01-04 21:00:00-03:00,24.559,51.0
2024-01-04 22:00:00-03:00,24.159,53.0
2024-01-04 23:00:00-03:00,23.709,51.0
2024-01-05 00:00:00-03:00,23.309,3.0
2024-01-05 01:00:00-03:00,23.159,3.0
2024-01-05 02:00:00-03:00,23.209,3.0
2024-01-05 03:00:00-03:00,23.409,3.0
2024-01-05 04:00:00-03:00,23.559,3.0
2024-01-05 05:00:00-03:00,23.659,51.0
2024-01-05 06:00:00-03:00,23.659,51.0
2024-01-05 07:00:00-03:00,24.009,53.0
2024-01-05 08:00:00-03:00,25.359,51.0
2024-01-05 09:00:00-03:00,26.109,61.0
2024-01-05 10:00:00-03:00,26.459,51.0
2024-01-05 11:00:00-03:00,27.309,51.0
2024-01-05 12:00:00-03:00,27.859,51.0
2024-01-05 13:00:00-03:00,28.009,53.0
2024-01-05 14:00:00-03:00,27.659,51.0
2024-01-05 15:00:00-03:00,27.309,51.0
2024-01-05 16:00:00-03:00,27.009,51.0
2024-01-05 17:00:00-03:00,26.459,2.0
2024-01-05 18:00:00-03:00,25.359,1.0
2024-01-05 19:00:00-03:00,24.509,1.0
2024-01-05 20:00:00-03:00,24.059,1.0
2024-01-05 21:00:00-03:00,23.809,1.0
2024-01-05 22:00:00-03:00,23.959,3.0
2024-01-05 23:00:00-03:00,23.609,51.0
2024-01-06 00:00:00-03:00,23.459,51.0
2024-01-06 01:00:00-03:00,23.609,3.0
2024-01-06 02:00:00-03:00,23.359,51.0
2024-01-06 03:00:00-03:00,23.309,3.0
2024-01-06 04:00:00-03:00,23.409,51.0
2024-01-06 05:00:00-03:00,23.209,3.0
2024-01-06 06:00:00-03:00,23.509,3.0
2024-01-06 07:00:00-03:00,24.259,51.0
2024-01-06 08:00:00-03:00,25.659,51.0
2024-01-06 09:00:00-03:00,26.759,51.0
2024-01-06 10:00:00-03:00,27.209,51.0
2024-01-06 11:00:00-03:00,27.459,2.0
2024-01-06 12:00:00-03:00,28.209,51.0
2024-01-06 13:00:00-03:00,28.809,0.0
2024-01-06 14:00:00-03:00,28.459,0.0
2024-01-06 15:00:00-03:00,27.809,0.0
2024-01-06 16:00:00-03:00,27.359,1.0
2024-01-06 17:00:00-03:00,26.709,0.0
2024-01-06 18:00:00-03:00,26.059,1.0
2024-01-06 19:00:00-03:00,25.109,0.0
2024-01-06 20:00:00-03:00,24.609,0.0
2024-01-06 21:00:00-03:00,24.109,0.0
2024-01-06 22:00:00-03:00,23.909,0.0
2024-01-06 23:00:00-03:00,23.609,0.0
2024-01-07 00:00:00-03:00,23.059,0.0
2024-01-07 01:00:00-03:00,23.009,0.0
2024-01-07 02:00:00-03:00,22.209,1.0
2024-01-07 03:00:00-03:00,22.109,1.0
2024-01-07 04:00:00-03:00,21.709,2.0
2024-01-07 05:00:00-03:00,21.459,2.0
2024-01-07 06:00:00-03:00,21.909,3.0
2024-01-07 07:00:00-03:00,23.959,2.0
2024-01-07 08:00:00-03:00,25.859,51.0
2024-01-07 09:00:00-03:00,27.159,51.0
2024-01-07 10:00:00-03:00,28.559,51.0
2024-01-07 11:00:00-03:00,30.009,1.0
2024-01-07 12:00:00-03:00,30.409,0.0
2024-01-07 13:00:00-03:00,30.659,0.0
2024-01-07 14:00:00-03:00,30.159,0.0
2024-01-07 15:00:00-03:00,29.459,1.0
2024-01-07 16:00:00-03:00,28.459,0.0
2024-01-07 17:00:00-03:00,27.809,0.0
2024-01-07 18:00:00-03:00,26.759,1.0
2024-01-07 19:00:00-03:00,25.709,1.0
2024-01-07 20:00:00-03:00,25.209,0.0
2024-01-07 21:00:00-03:00,25.059,0.0
2024-01-07 22:00:00-03:00,25.059,3.0
2024-01-07 23:00:00-03:00,24.809,3.0
2024-01-08 00:00:00-03:00,24.359,3.0
2024-01-08 01:00:00-03:00,24.509,3.0
2024-01-08 02:00:00-03:00,23.959,3.0
2024-01-08 03:00:00-03:00,23.459,2.0
2024-01-08 04:00:00-03:00,23.009,3.0
2024-01-08 05:00:00-03:00,23.209,3.0
2024-01-08 06:00:00-03:00,23.959,3.0
2024-01-08 07:00:00-03:00,25.259,3.0
2024-01-08 08:00:00-03:00,27.159,3.0
2024-01-08 09:00:00-03:00,29.309,2.0
2024-01-08 10:00:00-03:00,31.609,3.0
2024-01-08 11:00:00-03:00,33.209,3.0
2024-01-08 12:00:00-03:00,34.759003,1.0
2024-01-08 13:00:00-03:00,35.959,0.0
2024-01-08 14:00:00-03:00,36.109,1.0
2024-01-08 15:00:00-03:00,35.109,1.0
2024-01-08 16:00:00-03:00,33.408997,3.0
2024-01-08 17:00:00-03:00,31.509,3.0
2024-01-08 18:00:00-03:00,31.009,1.0
2024-01-08 19:00:00-03:00,30.109,3.0
2024-01-08 20:00:00-03:00,29.609,1.0
2024-01-08 21:00:00-03:00,28.959,3.0
2024-01-08 22:00:00-03:00,28.809,3.0
2024-01-08 23:00:00-03:00,28.159,3.0
2024-01-09 00:00:00-03:00,27.459,3.0
2024-01-09 01:00:00-03:00,26.909,3.0
2024-01-09 02:00:00-03:00,26.509,1.0
2024-01-09 03:00:00-03:00,26.059,2.0
2024-01-09 04:00:00-03:00,25.659,3.0
2024-01-09 05:00:00-03:00,25.309,3.0
2024-01-09 06:00:00-03:00,26.359,3.0
2024-01-09 07:00:00-03:00,28.909,3.0
2024-01-09 08:00:00-03:00,30.509,3.0
2024-01-09 09:00:00-03:00,32.159,3.0
2024-01-09 10:00:00-03:00,35.359,3.0
2024-01-09 11:00:00-03:00,34.559,3.0
2024-01-09 12:00:00-03:00,33.559,3.0
2024-01-09 13:00:00-03:00,33.809,3.0
2024-01-09 14:00:00-03:00,34.509003,3.0
2024-01-09 15:00:00-03:00,34.309,3.0
2024-01-09 16:00:00-03:00,33.609,3.0
2024-01-09 17:00:00-03:00,32.459,3.0
2024-01-09 18:00:00-03:00,30.459,3.0
2024-01-09 19:00:00-03:00,28.859,0.0
2024-01-09 20:00:00-03:00,28.009,0.0
2024-01-09 21:00:00-03:00,27.509,0.0
2024-01-09 22:00:00-03:00,27.459,0.0
2024-01-09 23:00:00-03:00,26.809,0.0
2024-01-10 00:00:00-03:00,26.259,0.0
2024-01-10 01:00:00-03:00,25.809,0.0
2024-01-10 02:00:00-03:00,25.509,0.0
2024-01-10 03:00:00-03:00,25.109,0.0
2024-01-10 04:00:00-03:00,24.909,0.0
2024-01-10 05:00:00-03:00,24.709,0.0
2024-01-10 06:00:00-03:00,25.559,0.0
2024-01-10 07:00:00-03:00,28.009,0.0
2024-01-10 08:00:00-03:00,30.359,0.0
2024-01-10 09:00:00-03:00,32.859,0.0
2024-01-10 10:00:00-03:00,34.408997,1.0
2024-01-10 11:00:00-03:00,34.658997,1.0
2024-01-10 12:00:00-03:00,34.658997,51.0
2024-01-10 13:00:00-03:00,35.309,0.0
2024-01-10 14:00:00-03:00,35.559,0.0
2024-01-10 15:00:00-03:00,34.459,51.0
2024-01-10 16:00:00-03:00,34.309,0.0
2024-01-10 17:00:00-03:00,33.658997,0.0
2024-01-10 18:00:00-03:00,32.009003,0.0
2024-01-10 19:00:00-03:00,31.209,0.0
2024-01-10 20:00:00-03:00,30.659,1.0
2024-01-10 21:00:00-03:00,30.259,1.0
2024-01-10 22:00:00-03:00,27.159,3.0
2024-01-10 23:00:00-03:00,27.259,51.0
2024-01-11 00:00:00-03:00,27.159,51.0
2024-01-11 01:00:00-03:00,26.759,51.0
2024-01-11 02:00:00-03:00,26.459,3.0
2024-01-11 03:00:00-03:00,26.109,3.0
2024-01-11 04:00:00-03:00,25.709,3.0
2024-01-11 05:00:00-03:00,25.359,3.0
2024-01-11 06:00:00-03:00,25.759,3.0
2024-01-11 07:00:00-03:00,27.559,2.0
2024-01-11 08:00:00-03:00,29.809,0.0
2024-01-11 09:00:00-03:00,32.159,0.0
2024-01-11 10:00:00-03:00,34.908997,0.0
2024-01-11 11:00:00-03:00,36.109,0.0
2024-01-11 12:00:00-03:00,37.408997,0.0
2024-01-11 13:00:00-03:00,37.459,51.0
2024-01-11 14:00:00-03:00,37.459,3.0
2024-01-11 15:00:00-03:00,35.709,3.0
2024-01-11 16:00:00-03:00,32.109,53.0
2024-01-11 17:00:00-03:00,30.209,55.0
2024-01-11 18:00:00-03:00,29.009,51.0
2024-01-11 19:00:00-03:00,28.509,3.0
2024-01-11 20:00:00-03:00,27.909,3.0
2024-01-11 21:00:00-03:00,27.959,3.0
2024-01-11 22:00:00-03:00,27.309,3.0
2024-01-11 23:00:00-03:00,27.259,3.0
2024-01-12 00:00:00-03:00,27.259,3.0
2024-01-12 01:00:00-03:00,27.309,3.0
2024-01-12 02:00:00-03:00,27.059,3.0
2024-01-12 03:00:00-03:00,26.959,3.0
2024-01-12 04:00:00-03:00,26.859,2.0
2024-01-12 05:00:00-03:00,26.259,3.0
2024-01-12 06:00:00-03:00,26.509,3.0
2024-01-12 07:00:00-03:00,27.809,3.0
2024-01-12 08:00:00-03:00,30.359,3.0
2024-01-12 09:00:00-03:00,32.259003,2.0
2024-01-12 10:00:00-03:00,34.109,3.0
2024-01-12 11:00:00-03:00,35.509003,3.0
2024-01-12 12:00:00-03:00,36.359,3.0
2024-01-12 13:00:00-03:00,33.559,63.0
2024-01-12 14:00:00-03:00,29.309,51.0
2024-01-12 15:00:00-03:00,29.009,51.0
2024-01-12 16:00:00-03:00,27.959,53.0
2024-01-12 17:00:00-03:00,27.359,53.0
2024-01-12 18:00:00-03:00,27.009,51.0
2024-01-12 19:00:00-03:00,26.259,63.0
2024-01-12 20:00:00-03:00,26.159,51.0
2024-01-12 21:00:00-03:00,26.059,51.0
2024-01-12 22:00:00-03:00,26.259,3.0
2024-01-12 23:00:00-03:00,25.959,3.0
2024-01-13 00:00:00-03:00,25.809,3.0
2024-01-13 01:00:00-03:00,25.659,3.0
2024-01-13 02:00:00-03:00,25.509,3.0
2024-01-13 03:00:00-03:00,25.409,3.0
2024-01-13 04:00:00-03:00,25.359,51.0
2024-01-13 05:00:00-03:00,25.159,53.0
2024-01-13 06:00:00-03:00,25.459,55.0
2024-01-13 07:00:00-03:00,25.109,61.0
2024-01-13 08:00:00-03:00,25.609,53.0
2024-01-13 09:00:00-03:00,26.709,53.0
2024-01-13 10:00:00-03:00,28.009,51.0
2024-01-13 11:00:00-03:00,28.959,51.0
2024-01-13 12:00:00-03:00,28.059,61.0
2024-01-13 13:00:00-03:00,27.309,55.0
2024-01-13 14:00:00-03:00,27.459,61.0
2024-01-13 15:00:00-03:00,26.609,63.0
2024-01-13 16:00:00-03:00,25.859,51.0
2024-01-13 17:00:00-03:00,26.159,51.0
2024-01-13 18:00:00-03:00,25.859,3.0
2024-01-13 19:00:00-03:00,25.359,51.0
2024-01-13 20:00:00-03:00,25.559,51.0
2024-01-13 21:00:00-03:00,25.659,51.0
2024-01-13 22:00:00-03:00,24.559,53.0
2024-01-13 23:00:00-03:00,24.809,53.0
2024-01-14 00:00:00-03:00,24.109,61.0
2024-01-14 01:00:00-03:00,24.109,61.0
2024-01-14 02:00:00-03:00,24.109,53.0
2024-01-14 03:00:00-03:00,24.109,53.0
2024-01-14 04:00:00-03:00,24.059,51.0
2024-01-14 05:00:00-03:00,24.009,51.0
2024-01-14 06:00:00-03:00,24.209,51.0
2024-01-14 07:00:00-03:00,24.659,55.0
2024-01-14 08:00:00-03:00,25.059,53.0
2024-01-14 09:00:00-03:00,25.309,51.0
2024-01-14 10:00:00-03:00,26.759,51.0
2024-01-14 11:00:00-03:00,26.609,51.0
2024-01-14 12:00:00-03:00,27.609,51.0
2024-01-14 13:00:00-03:00,27.959,51.0
2024-01-14 14:00:00-03:00,27.909,51.0
2024-01-14 15:00:00-03:00,28.209,51.0
2024-01-14 16:00:00-03:00,28.259,51.0
2024-01-14 17:00:00-03:00,27.559,3.0
2024-01-14 18:00:00-03:00,27.059,3.0
2024-01-14 19:00:00-03:00,26.259,3.0
2024-01-14 20:00:00-03:00,25.709,0.0
2024-01-14 21:00:00-03:00,25.309,0.0
2024-01-14 22:00:00-03:00,25.259,2.0
2024-01-14 23:00:00-03:00,24.759,3.0
2024-01-15 00:00:00-03:00,25.259,3.0
2024-01-15 01:00:00-03:00,25.159,3.0
2024-01-15 02:00:00-03:00,24.809,0.0
2024-01-15 03:00:00-03:00,24.809,0.0
2024-01-15 04:00:00-03:00,24.659,0.0
2024-01-15 05:00:00-03:00,23.709,0.0
2024-01-15 06:00:00-03:00,24.559,0.0
2024-01-15 07:00:00-03:00,25.959,0.0
2024-01-15 08:00:00-03:00,27.509,0.0
2024-01-15 09:00:00-03:00,29.209,0.0
2024-01-15 10:00:00-03:00,30.909,0.0
2024-01-15 11:00:00-03:00,32.559,0.0
2024-01-15 12:00:00-03:00,33.759003,0.0
2024-01-15 13:00:00-03:00,34.859,0.0
2024-01-15 14:00:00-03:00,35.109,51.0
2024-01-15 15:00:00-03:00,35.109,1.0
2024-01-15 16:00:00-03:00,34.559,2.0
2024-01-15 17:00:00-03:00,34.109,1.0
2024-01-15 18:00:00-03:00,32.859,1.0
2024-01-15 19:00:00-03:00,30.409,0.0
2024-01-15 20:00:00-03:00,29.659,1.0
2024-01-15 21:00:00-03:00,28.759,1.0
2024-01-15 22:00:00-03:00,28.109,0.0
2024-01-15 23:00:00-03:00,26.759,0.0
2024-01-16 00:00:00-03:00,26.509,0.0
2024-01-16 01:00:00-03:00,26.359,1.0
2024-01-16 02:00:00-03:00,26.459,0.0
2024-01-16 03:00:00-03:00,26.359,2.0
2024-01-16 04:00:00-03:00,26.009,3.0
2024-01-16 05:00:00-03:00,25.259,3.0
2024-01-16 06:00:00-03:00,25.959,3.0
2024-01-16 07:00:00-03:00,27.859,3.0
2024-01-16 08:00:00-03:00,29.609,1.0
2024-01-16 09:00:00-03:00,31.509,0.0
2024-01-16 10:00:00-03:00,33.959,0.0
2024-01-16 11:00:00-03:00,35.109,0.0
2024-01-16 12:00:00-03:00,36.559,0.0
2024-01-16 13:00:00-03:00,37.408997,0.0
2024-01-16 14:00:00-03:00,38.059,0.0
2024-01-16 15:00:00-03:00,37.908997,0.0
2024-01-16 16:00:00-03:00,36.658997,1.0
2024-01-16 17:00:00-03:00,34.959,1.0
2024-01-16 18:00:00-03:00,32.959,0.0
2024-01-16 19:00:00-03:00,31.009,0.0
2024-01-16 20:00:00-03:00,29.909,2.0
2024-01-16 21:00:00-03:00,28.909,51.0
2024-01-16 22:00:00-03:00,30.009,0.0
2024-01-16 23:00:00-03:00,29.159,0.0
2024-01-17 00:00:00-03:00,28.909,0.0
2024-01-17 01:00:00-03:00,28.509,0.0
2024-01-17 02:00:00-03:00,27.759,0.0
2024-01-17 03:00:00-03:00,27.559,0.0
2024-01-17 04:00:00-03:00,27.209,0.0
2024-01-17 05:00:00-03:00,26.759,0.0
2024-01-17 06:00:00-03:00,27.609,1.0
2024-01-17 07:00:00-03:00,30.159,3.0
2024-01-17 08:00:00-03:00,32.059,2.0
2024-01-17 09:00:00-03:00,33.709,1.0
2024-01-17 10:00:00-03:00,35.759003,3.0
2024-01-17 11:00:00-03:00,37.158997,2.0
2024-01-17 12:00:00-03:00,38.059,3.0
2024-01-17 13:00:00-03:00,39.109,0.0
2024-01-17 14:00:00-03:00,39.158997,1.0
2024-01-17 15:00:00-03:00,35.359,61.0
2024-01-17 16:00:00-03:00,34.908997,1.0
2024-01-17 17:00:00-03:00,34.658997,51.0
2024-01-17 18:00:00-03:00,32.809,3.0
2024-01-17 19:00:00-03:00,32.309,51.0
2024-01-17 20:00:00-03:00,31.109,3.0
2024-01-17 21:00:00-03:00,30.059,0.0
2024-01-17 22:00:00-03:00,30.109,1.0
2024-01-17 23:00:00-03:00,29.359,0.0
2024-01-18 00:00:00-03:00,28.659,0.0
2024-01-18 01:00:00-03:00,28.159,0.0
2024-01-18 02:00:00-03:00,27.809,0.0
2024-01-18 03:00:00-03:00,28.209,0.0
2024-01-18 04:00:00-03:00,27.309,0.0
2024-01-18 05:00:00-03:00,27.409,2.0
2024-01-18 06:00:00-03:00,27.459,0.0
2024-01-18 07:00:00-03:00,28.909,0.0
2024-01-18 08:00:00-03:00,30.309,0.0
2024-01-18 09:00:00-03:00,31.759,51.0
2024-01-18 10:00:00-03:00,33.109,0.0
2024-01-18 11:00:00-03:00,33.709,1.0
2024-01-18 12:00:00-03:00,33.209,53.0
2024-01-18 13:00:00-03:00,32.658997,55.0
2024-01-18 14:00:00-03:00,32.009003,1.0
2024-01-18 15:00:00-03:00,32.109,1.0
2024-01-18 16:00:00-03:00,31.359,1.0
2024-01-18 17:00:00-03:00,30.309,1.0
2024-01-18 18:00:00-03:00,29.309,1.0
2024-01-18 19:00:00-03:00,28.509,1.0
2024-01-18 20:00:00-03:00,28.209,1.0
2024-01-18 21:00:00-03:00,27.959,1.0
2024-01-18 22:00:00-03:00,27.109,2.0
2024-01-18 23:00:00-03:00,26.909,1.0
2024-01-19 00:00:00-03:00,26.609,2.0
2024-01-19 01:00:00-03:00,26.409,3.0
2024-01-19 02:00:00-03:00,26.359,3.0
2024-01-19 03:00:00-03:00,26.209,3.0
2024-01-19 04:00:00-03:00,26.059,3.0
2024-01-19 05:00:00-03:00,25.959,3.0
2024-01-19 06:00:00-03:00,26.209,3.0
2024-01-19 07:00:00-03:00,27.459,3.0
2024-01-19 08:00:00-03:00,28.509,2.0
2024-01-19 09:00:00-03:00,30.559,0.0
2024-01-19 10:00:00-03:00,27.709,51.0
2024-01-19 11:00:00-03:00,29.159,53.0
2024-01-19 12:00:00-03:00,27.959,63.0
2024-01-19 13:00:00-03:00,29.409,53.0
2024-01-19 14:00:00-03:00,29.259,3.0
2024-01-19 15:00:00-03:00,29.759,3.0
2024-01-19 16:00:00-03:00,29.909,1.0
2024-01-19 17:00:00-03:00,30.909,3.0
2024-01-19 18:00:00-03:00,29.809,3.0
2024-01-19 19:00:00-03:00,29.009,2.0
2024-01-19 20:00:00-03:00,28.259,0.0
2024-01-19 21:00:00-03:00,28.109,0.0
2024-01-19 22:00:00-03:00,28.809,0.0
2024-01-19 23:00:00-03:00,28.609,1.0
2024-01-20 00:00:00-03:00,28.209,1.0
2024-01-20 01:00:00-03:00,27.709,2.0
2024-01-20 02:00:00-03:00,27.809,2.0
2024-01-20 03:00:00-03:00,28.159,3.0
2024-01-20 04:00:00-03:00,28.359,3.0
2024-01-20 05:00:00-03:00,27.809,3.0
2024-01-20 06:00:00-03:00,28.409,3.0
2024-01-20 07:00:00-03:00,29.809,3.0
2024-01-20 08:00:00-03:00,30.859,3.0
2024-01-20 09:00:00-03:00,32.309,3.0
2024-01-20 10:00:00-03:00,33.509003,51.0
2024-01-20 11:00:00-03:00,33.859,51.0
2024-01-20 12:00:00-03:00,34.509003,51.0
2024-01-20 13:00:00-03:00,34.709,1.0
2024-01-20 14:00:00-03:00,34.209,51.0
2024-01-20 15:00:00-03:00,32.159,55.0
2024-01-20 16:00:00-03:00,31.309,61.0
2024-01-20 17:00:00-03:00,31.259,3.0
2024-01-20 18:00:00-03:00,31.009,3.0
2024-01-20 19:00:00-03:00,30.209,3.0
2024-01-20 20:00:00-03:00,28.909,53.0
2024-01-20 21:00:00-03:00,25.709,65.0
2024-01-20 22:00:00-03:00,26.409,51.0
2024-01-20 23:00:00-03:00,26.609,3.0
2024-01-21 00:00:00-03:00,26.509,55.0
2024-01-21 01:00:00-03:00,26.609,53.0
2024-01-21 02:00:00-03:00,26.509,51.0
2024-01-21 03:00:00-03:00,25.909,63.0
2024-01-21 04:00:00-03:00,25.759,51.0
2024-01-21 05:00:00-03:00,25.709,55.0
2024-01-21 06:00:00-03:00,25.909,53.0
2024-01-21 07:00:00-03:00,25.709,63.0
2024-01-21 08:00:00-03:00,26.359,53.0
2024-01-21 09:00:00-03:00,26.459,3.0
2024-01-21 10:00:00-03:00,30.109,1.0
2024-01-21 11:00:00-03:00,29.559,51.0
2024-01-21 12:00:00-03:00,29.559,51.0
2024-01-21 13:00:00-03:00,28.459,63.0
2024-01-21 14:00:00-03:00,28.509,61.0
2024-01-21 15:00:00-03:00,26.959,55.0
2024-01-21 16:00:00-03:00,26.909,51.0
2024-01-21 17:00:00-03:00,26.859,53.0
2024-01-21 18:00:00-03:00,26.259,61.0
2024-01-21 19:00:00-03:00,24.709,61.0
2024-01-21 20:00:00-03:00,24.359,63.0
2024-01-21 21:00:00-03:00,24.109,55.0
2024-01-21 22:00:00-03:00,24.409,53.0
2024-01-21 23:00:00-03:00,24.709,51.0
2024-01-22 00:00:00-03:00,24.209,51.0
2024-01-22 01:00:00-03:00,24.209,51.0
2024-01-22 02:00:00-03:00,24.109,3.0
2024-01-22 03:00:00-03:00,23.909,51.0
2024-01-22 04:00:00-03:00,23.909,51.0
2024-01-22 05:00:00-03:00,23.709,51.0
2024-01-22 06:00:00-03:00,24.109,51.0
2024-01-22 07:00:00-03:00,24.359,51.0
2024-01-22 08:00:00-03:00,24.909,51.0
2024-01-22 09:00:00-03:00,25.709,51.0
2024-01-22 10:00:00-03:00,26.659,3.0
2024-01-22 11:00:00-03:00,27.709,51.0
2024-01-22 12:00:00-03:00,26.459,51.0
2024-01-22 13:00:00-03:00,26.809,51.0
2024-01-22 14:00:00-03:00,27.659,2.0
2024-01-22 15:00:00-03:00,27.809,51.0
2024-01-22 16:00:00-03:00,27.759,2.0
2024-01-22 17:00:00-03:00,26.909,1.0
2024-01-22 18:00:00-03:00,26.259,51.0
2024-01-22 19:00:00-03:00,25.409,51.0
2024-01-22 20:00:00-03:00,24.909,51.0
2024-01-22 21:00:00-03:00,24.359,51.0
2024-01-22 22:00:00-03:00,23.559,55.0
2024-01-22 23:00:00-03:00,23.809,51.0
2024-01-23 00:00:00-03:00,23.609,51.0
2024-01-23 01:00:00-03:00,23.559,51.0
2024-01-23 02:00:00-03:00,23.509,51.0
2024-01-23 03:00:00-03:00,23.309,51.0
2024-01-23 04:00:00-03:00,23.009,51.0
2024-01-23 05:00:00-03:00,23.409,3.0
2024-01-23 06:00:00-03:00,23.359,3.0
2024-01-23 07:00:00-03:00,23.859,51.0
2024-01-23 08:00:00-03:00,24.459,51.0
2024-01-23 09:00:00-03:00,24.659,51.0
2024-01-23 10:00:00-03:00,25.159,51.0
2024-01-23 11:00:00-03:00,24.959,51.0
2024-01-23 12:00:00-03:00,24.609,51.0
2024-01-23 13:00:00-03:00,24.309,55.0
2024-01-23 14:00:00-03:00,23.609,61.0
2024-01-23 15:00:00-03:00,23.259,61.0
2024-01-23 16:00:00-03:00,23.059,53.0
2024-01-23 17:00:00-03:00,23.059,61.0
2024-01-23 18:00:00-03:00,22.809,55.0
2024-01-23 19:00:00-03:00,22.659,61.0
2024-01-23 20:00:00-03:00,22.409,61.0
2024-01-23 21:00:00-03:00,22.659,63.0
2024-01-23 22:00:00-03:00,19.359,63.0
2024-01-23 23:00:00-03:00,19.159,61.0
2024-01-24 00:00:00-03:00,19.209,53.0
2024-01-24 01:00:00-03:00,19.359,55.0
2024-01-24 02:00:00-03:00,19.559,53.0
2024-01-24 03:00:00-03:00,19.509,53.0
2024-01-24 04:00:00-03:00,19.359,51.0
2024-01-24 05:00:00-03:00,19.109,51.0
